-4.55956 2.27009e-06 1.46703e-05 6.45062e-05 -0.000226753 0.000670881 -0.00171415
-4.54955 2.37898e-06 1.53434e-05 6.73281e-05 -0.000236171 0.000697206 -0.00177733
-4.53954 2.49257e-06 1.60437e-05 7.0256e-05 -0.000245914 0.000724349 -0.00184225
-4.52953 2.61104e-06 1.67723e-05 7.32937e-05 -0.000255992 0.000752333 -0.00190894
-4.51952 2.73462e-06 1.75303e-05 7.64453e-05 -0.000266416 0.000781186 -0.00197745
-4.50951 2.86352e-06 1.83189e-05 7.97151e-05 -0.000277199 0.000810934 -0.00204783
-4.4995 2.99797e-06 1.91392e-05 8.31073e-05 -0.000288353 0.000841602 -0.00212012
-4.48949 3.13819e-06 1.99926e-05 8.66264e-05 -0.000299889 0.000873219 -0.00219438
-4.47948 3.28443e-06 2.08804e-05 9.02771e-05 -0.000311821 0.000905812 -0.00227065
-4.46947 3.43694e-06 2.18038e-05 9.40641e-05 -0.00032416 0.00093941 -0.00234898
-4.45946 3.59598e-06 2.27643e-05 9.79921e-05 -0.000336922 0.000974041 -0.00242943
-4.44945 3.76183e-06 2.37632e-05 0.000102066 -0.000350118 0.00100973 -0.00251204
-4.43944 3.93475e-06 2.48021e-05 0.000106292 -0.000363764 0.00104652 -0.00259686
-4.42943 4.11505e-06 2.58826e-05 0.000110674 -0.000377873 0.00108443 -0.00268395
-4.41942 4.30301e-06 2.7006e-05 0.000115218 -0.00039246 0.00112349 -0.00277336
-4.40941 4.49897e-06 2.81742e-05 0.00011993 -0.000407539 0.00116374 -0.00286514
-4.3994 4.70323e-06 2.93887e-05 0.000124816 -0.000423127 0.00120521 -0.00295934
-4.38939 4.91614e-06 3.06514e-05 0.00012988 -0.000439239 0.00124792 -0.00305602
-4.37938 5.13804e-06 3.1964e-05 0.000135131 -0.000455891 0.00129192 -0.00315524
-4.36937 5.36929e-06 3.33283e-05 0.000140574 -0.000473099 0.00133724 -0.00325704
-4.35936 5.61028e-06 3.47464e-05 0.000146215 -0.00049088 0.00138391 -0.00336148
-4.34935 5.86137e-06 3.62201e-05 0.000152061 -0.000509252 0.00143197 -0.00346861
-4.33934 6.12299e-06 3.77515e-05 0.000158119 -0.000528232 0.00148145 -0.0035785
-4.32933 6.39553e-06 3.93427e-05 0.000164396 -0.000547839 0.00153239 -0.0036912
-4.31932 6.67944e-06 4.0996e-05 0.000170899 -0.00056809 0.00158483 -0.00380675
-4.30931 6.97516e-06 4.27135e-05 0.000177637 -0.000589005 0.0016388 -0.00392524
-4.2993 7.28316e-06 4.44975e-05 0.000184615 -0.000610602 0.00169434 -0.00404669
-4.28929 7.60391e-06 4.63506e-05 0.000191844 -0.000632903 0.00175149 -0.00417119
-4.27928 7.9379e-06 4.82751e-05 0.000199329 -0.000655926 0.00181029 -0.00429877
-4.26927 8.28566e-06 5.02736e-05 0.000207081 -0.000679693 0.00187078 -0.00442951
-4.25926 8.64771e-06 5.23487e-05 0.000215107 -0.000704225 0.001933 -0.00456345
-4.24925 9.0246e-06 5.45032e-05 0.000223416 -0.000729543 0.00199699 -0.00470066
-4.23924 9.41692e-06 5.67398e-05 0.000232017 -0.000755669 0.0020628 -0.00484119
-4.22923 9.82523e-06 5.90615e-05 0.00024092 -0.000782626 0.00213045 -0.0049851
-4.21922 1.02502e-05 6.14711e-05 0.000250133 -0.000810438 0.00220001 -0.00513246
-4.20921 1.06923e-05 6.39719e-05 0.000259668 -0.000839126 0.0022715 -0.00528331
-4.1992 1.11524e-05 6.65669e-05 0.000269533 -0.000868716 0.00234498 -0.00543772
-4.18919 1.16311e-05 6.92594e-05 0.00027974 -0.000899231 0.00242049 -0.00559574
-4.17918 1.2129e-05 7.20528e-05 0.000290298 -0.000930697 0.00249807 -0.00575744
-4.16917 1.2647e-05 7.49505e-05 0.000301218 -0.00096314 0.00257777 -0.00592287
-4.15916 1.31856e-05 7.79561e-05 0.000312513 -0.000996584 0.00265964 -0.00609208
-4.14915 1.37459e-05 8.10733e-05 0.000324192 -0.00103106 0.00274372 -0.00626514
-4.13914 1.43284e-05 8.43059e-05 0.000336268 -0.00106659 0.00283005 -0.0064421
-4.12913 1.49341e-05 8.76577e-05 0.000348753 -0.0011032 0.00291869 -0.00662302
-4.11912 1.55638e-05 9.11328e-05 0.000361659 -0.00114092 0.00300969 -0.00680796
-4.10911 1.62183e-05 9.47354e-05 0.000374998 -0.00117978 0.00310309 -0.00699696
-4.0991 1.68987e-05 9.84696e-05 0.000388784 -0.00121981 0.00319894 -0.0071901
-4.08909 1.76058e-05 0.00010234 0.000403029 -0.00126104 0.0032973 -0.00738741
-4.07908 1.83407e-05 0.000106351 0.000417748 -0.0013035 0.0033982 -0.00758896
-4.06907 1.91042e-05 0.000110507 0.000432953 -0.00134722 0.0035017 -0.0077948
-4.05906 1.98976e-05 0.000114813 0.00044866 -0.00139223 0.00360786 -0.00800498
-4.04905 2.07217e-05 0.000119273 0.000464883 -0.00143856 0.00371672 -0.00821955
-4.03904 2.15779e-05 0.000123894 0.000481636 -0.00148624 0.00382834 -0.00843856
-4.02903 2.24671e-05 0.00012868 0.000498936 -0.00153531 0.00394275 -0.00866207
-4.01902 2.33906e-05 0.000133636 0.000516796 -0.0015858 0.00406003 -0.00889012
-4.00901 2.43496e-05 0.000138769 0.000535234 -0.00163775 0.00418022 -0.00912276
-3.999 2.53453e-05 0.000144083 0.000554266 -0.00169119 0.00430337 -0.00936004
-3.98899 2.63791e-05 0.000149584 0.000573908 -0.00174615 0.00442954 -0.009602
-3.97898 2.74523e-05 0.000155278 0.000594178 -0.00180267 0.00455877 -0.00984869
-3.96897 2.85663e-05 0.000161172 0.000615092 -0.00186078 0.00469112 -0.0101001
-3.95896 2.97225e-05 0.000167272 0.000636669 -0.00192053 0.00482665 -0.0103564
-3.94895 3.09224e-05 0.000173584 0.000658926 -0.00198195 0.00496541 -0.0106175
-3.93894 3.21675e-05 0.000180115 0.000681883 -0.00204507 0.00510745 -0.0108835
-3.92893 3.34593e-05 0.000186871 0.000705558 -0.00210994 0.00525282 -0.0111545
-3.91892 3.47995e-05 0.00019386 0.000729971 -0.00217659 0.00540158 -0.0114304
-3.90891 3.61898e-05 0.000201089 0.000755141 -0.00224507 0.00555378 -0.0117112
-3.8989 3.76318e-05 0.000208565 0.000781089 -0.00231541 0.00570948 -0.0119971
-3.88889 3.91273e-05 0.000216296 0.000807835 -0.00238765 0.00586873 -0.0122881
-3.87888 4.06782e-05 0.000224289 0.0008354 -0.00246184 0.00603157 -0.0125841
-3.86887 4.22863e-05 0.000232552 0.000863806 -0.00253801 0.00619807 -0.0128853
-3.85886 4.39536e-05 0.000241095 0.000893074 -0.00261621 0.00636828 -0.0131915
-3.84885 4.5682e-05 0.000249924 0.000923227 -0.00269647 0.00654225 -0.0135029
-3.83884 4.74737e-05 0.000259048 0.000954288 -0.00277885 0.00672002 -0.0138195
-3.82883 4.93306e-05 0.000268477 0.00098628 -0.00286339 0.00690167 -0.0141412
-3.81882 5.1255e-05 0.000278219 0.00101923 -0.00295012 0.00708722 -0.0144682
-3.80881 5.32492e-05 0.000288284 0.00105315 -0.00303909 0.00727674 -0.0148003
-3.7988 5.53154e-05 0.000298681 0.00108808 -0.00313035 0.00747028 -0.0151376
-3.78879 5.7456e-05 0.00030942 0.00112403 -0.00322395 0.00766788 -0.0154801
-3.77878 5.96735e-05 0.00032051 0.00116104 -0.00331991 0.0078696 -0.0158279
-3.76877 6.19703e-05 0.000331962 0.00119913 -0.0034183 0.00807548 -0.0161808
-3.75876 6.43491e-05 0.000343786 0.00123832 -0.00351916 0.00828558 -0.0165389
-3.74875 6.68125e-05 0.000355993 0.00127865 -0.00362254 0.00849993 -0.0169022
-3.73874 6.93633e-05 0.000368595 0.00132014 -0.00372847 0.00871858 -0.0172707
-3.72873 7.20042e-05 0.000381601 0.00136281 -0.00383701 0.00894158 -0.0176444
-3.71872 7.47382e-05 0.000395023 0.0014067 -0.0039482 0.00916898 -0.0180231
-3.70871 7.75682e-05 0.000408874 0.00145183 -0.0040621 0.00940082 -0.018407
-3.6987 8.04973e-05 0.000423164 0.00149823 -0.00417875 0.00963713 -0.018796
-3.68869 8.35287e-05 0.000437907 0.00154594 -0.0042982 0.00987797 -0.01919
-3.67868 8.66655e-05 0.000453115 0.00159498 -0.00442049 0.0101234 -0.019589
-3.66867 8.99111e-05 0.000468801 0.00164539 -0.00454567 0.0103734 -0.019993
-3.65866 9.32689e-05 0.000484977 0.00169719 -0.0046738 0.010628 -0.020402
-3.64865 9.67424e-05 0.000501657 0.00175041 -0.00480492 0.0108873 -0.0208158
-3.63864 0.000100335 0.000518856 0.00180509 -0.00493908 0.0111513 -0.0212344
-3.62863 0.000104051 0.000536585 0.00186126 -0.00507633 0.01142 -0.0216578
-3.61862 0.000107894 0.000554861 0.00191896 -0.00521672 0.0116935 -0.0220859
-3.60861 0.000111867 0.000573698 0.00197821 -0.00536029 0.0119719 -0.0225186
-3.5986 0.000115975 0.00059311 0.00203905 -0.0055071 0.012255 -0.0229559
-3.58859 0.000120222 0.000613112 0.00210151 -0.00565719 0.012543 -0.0233977
-3.57858 0.000124612 0.000633721 0.00216564 -0.00581062 0.0128358 -0.0238439
-3.56857 0.000129149 0.000654951 0.00223145 -0.00596742 0.0131336 -0.0242944
-3.55856 0.000133838 0.00067682 0.002299 -0.00612766 0.0134363 -0.0247491
-3.54855 0.000138683 0.000699343 0.00236831 -0.00629137 0.0137439 -0.025208
-3.53854 0.00014369 0.000722537 0.00243942 -0.00645862 0.0140564 -0.0256709
-3.52853 0.000148862 0.00074642 0.00251236 -0.00662943 0.0143739 -0.0261377
-3.51852 0.000154205 0.000771009 0.00258719 -0.00680387 0.0146964 -0.0266083
-3.50851 0.000159724 0.000796322 0.00266392 -0.00698197 0.0150239 -0.0270826
-3.4985 0.000165423 0.000822376 0.00274261 -0.0071638 0.0153563 -0.0275604
-3.48849 0.000171309 0.000849191 0.00282329 -0.00734938 0.0156938 -0.0280416
-3.47848 0.000177387 0.000876785 0.00290599 -0.00753877 0.0160362 -0.0285262
-3.46847 0.000183662 0.000905178 0.00299076 -0.00773202 0.0163836 -0.0290139
-3.45846 0.000190139 0.000934388 0.00307763 -0.00792916 0.016736 -0.0295046
-3.44845 0.000196826 0.000964437 0.00316666 -0.00813024 0.0170933 -0.0299981
-3.43844 0.000203727 0.000995344 0.00325786 -0.00833532 0.0174556 -0.0304943
-3.42843 0.000210849 0.00102713 0.0033513 -0.00854442 0.0178228 -0.030993
-3.41842 0.000218198 0.00105981 0.003447 -0.00875759 0.018195 -0.0314941
-3.40841 0.000225781 0.00109342 0.00354501 -0.00897488 0.018572 -0.0319973
-3.3984 0.000233603 0.00112797 0.00364537 -0.00919632 0.018954 -0.0325026
-3.38839 0.000241673 0.00116348 0.00374812 -0.00942195 0.0193407 -0.0330096
-3.37838 0.000249996 0.00119999 0.00385331 -0.00965182 0.0197323 -0.0335182
-3.36837 0.00025858 0.0012375 0.00396097 -0.00988595 0.0201287 -0.0340282
-3.35836 0.000267432 0.00127604 0.00407114 -0.0101244 0.0205297 -0.0345393
-3.34835 0.00027656 0.00131565 0.00418388 -0.0103672 0.0209355 -0.0350515
-3.33834 0.00028597 0.00135633 0.00429922 -0.0106143 0.0213459 -0.0355644
-3.32833 0.000295671 0.00139812 0.00441721 -0.0108659 0.0217609 -0.0360778
-3.31832 0.00030567 0.00144104 0.00453789 -0.0111219 0.0221804 -0.0365914
-3.30831 0.000315976 0.00148511 0.00466129 -0.0113824 0.0226044 -0.0371052
-3.2983 0.000326597 0.00153037 0.00478748 -0.0116474 0.0230329 -0.0376187
-3.28829 0.00033754 0.00157683 0.00491648 -0.0119169 0.0234656 -0.0381318
-3.27828 0.000348816 0.00162452 0.00504835 -0.012191 0.0239026 -0.0386441
-3.26827 0.000360432 0.00167348 0.00518312 -0.0124696 0.0243438 -0.0391555
-3.25826 0.000372398 0.00172372 0.00532084 -0.0127529 0.0247891 -0.0396656
-3.24825 0.000384722 0.00177527 0.00546156 -0.0130407 0.0252384 -0.0401742
-3.23824 0.000397414 0.00182816 0.00560531 -0.0133332 0.0256917 -0.040681
-3.22823 0.000410484 0.00188243 0.00575214 -0.0136304 0.0261487 -0.0411857
-3.21822 0.000423942 0.00193809 0.00590209 -0.0139323 0.0266095 -0.0416881
-3.20821 0.000437796 0.00199518 0.00605522 -0.0142388 0.0270739 -0.0421877
-3.1982 0.000452058 0.00205372 0.00621155 -0.01455 0.0275419 -0.0426844
-3.18819 0.000466738 0.00211375 0.00637113 -0.014866 0.0280132 -0.0431777
-3.17818 0.000481847 0.0021753 0.00653401 -0.0151866 0.0284878 -0.0436675
-3.16817 0.000497395 0.00223839 0.00670023 -0.015512 0.0289655 -0.0441533
-3.15816 0.000513393 0.00230305 0.00686983 -0.0158421 0.0294462 -0.0446348
-3.14815 0.000529852 0.00236933 0.00704285 -0.0161769 0.0299299 -0.0451118
-3.13814 0.000546785 0.00243724 0.00721934 -0.0165165 0.0304162 -0.0455838
-3.12813 0.000564202 0.00250682 0.00739933 -0.0168607 0.0309051 -0.0460506
-3.11812 0.000582115 0.0025781 0.00758287 -0.0172097 0.0313965 -0.0465118
-3.10811 0.000600537 0.00265112 0.00776999 -0.0175634 0.0318902 -0.046967
-3.0981 0.00061948 0.0027259 0.00796074 -0.0179217 0.0323859 -0.047416
-3.08809 0.000638957 0.00280249 0.00815516 -0.0182847 0.0328836 -0.0478583
-3.07808 0.00065898 0.0028809 0.00835328 -0.0186524 0.0333831 -0.0482935
-3.06807 0.000679562 0.00296118 0.00855515 -0.0190247 0.0338842 -0.0487214
-3.05806 0.000700717 0.00304336 0.0087608 -0.0194016 0.0343866 -0.0491415
-3.04805 0.000722458 0.00312748 0.00897026 -0.0197831 0.0348903 -0.0495535
-3.03804 0.000744799 0.00321356 0.00918358 -0.0201691 0.035395 -0.0499571
-3.02803 0.000767754 0.00330165 0.00940079 -0.0205596 0.0359005 -0.0503517
-3.01802 0.000791337 0.00339177 0.00962193 -0.0209546 0.0364066 -0.0507372
-3.00801 0.000815563 0.00348397 0.00984702 -0.021354 0.0369132 -0.051113
-2.998 0.000840447 0.00357828 0.0100761 -0.0217578 0.0374199 -0.0514788
-2.98799 0.000866003 0.00367472 0.0103092 -0.022166 0.0379265 -0.0518343
-2.97798 0.000892247 0.00377335 0.0105464 -0.0225784 0.0384329 -0.052179
-2.96797 0.000919193 0.00387419 0.0107876 -0.0229951 0.0389388 -0.0525126
-2.95796 0.000946859 0.00397729 0.011033 -0.0234159 0.039444 -0.0528346
-2.94795 0.00097526 0.00408267 0.0112825 -0.0238409 0.0399481 -0.0531447
-2.93794 0.00100441 0.00419037 0.0115362 -0.0242698 0.040451 -0.0534425
-2.92793 0.00103433 0.00430044 0.0117941 -0.0247028 0.0409525 -0.0537277
-2.91792 0.00106504 0.0044129 0.0120562 -0.0251396 0.0414522 -0.0539997
-2.90791 0.00109654 0.0045278 0.0123225 -0.0255803 0.0419498 -0.0542584
-2.8979 0.00112887 0.00464516 0.0125931 -0.0260247 0.0424452 -0.0545032
-2.88789 0.00116203 0.00476504 0.012868 -0.0264727 0.042938 -0.0547338
-2.87788 0.00119605 0.00488746 0.0131472 -0.0269244 0.043428 -0.0549498
-2.86787 0.00123093 0.00501246 0.0134307 -0.0273794 0.0439149 -0.0551508
-2.85786 0.00126671 0.00514009 0.0137186 -0.0278379 0.0443983 -0.0553365
-2.84785 0.0013034 0.00527037 0.0140108 -0.0282995 0.0448781 -0.0555065
-2.83784 0.00134102 0.00540334 0.0143073 -0.0287644 0.0453538 -0.0556605
-2.82783 0.00137958 0.00553904 0.0146083 -0.0292323 0.0458253 -0.055798
-2.81782 0.00141911 0.00567751 0.0149136 -0.0297031 0.0462922 -0.0559187
-2.80781 0.00145963 0.00581879 0.0152233 -0.0301767 0.0467541 -0.0560223
-2.7978 0.00150116 0.00596291 0.0155374 -0.030653 0.0472108 -0.0561083
-2.78779 0.00154371 0.00610991 0.0158559 -0.0311318 0.047662 -0.0561766
-2.77778 0.0015873 0.00625982 0.0161789 -0.031613 0.0481073 -0.0562267
-2.76777 0.00163197 0.00641269 0.0165062 -0.0320965 0.0485464 -0.0562583
-2.75776 0.00167772 0.00656854 0.0168379 -0.0325822 0.048979 -0.056271
-2.74775 0.00172459 0.00672742 0.017174 -0.0330698 0.0494048 -0.0562647
-2.73774 0.00177259 0.00688937 0.0175145 -0.0335592 0.0498234 -0.0562388
-2.72773 0.00182173 0.00705441 0.0178593 -0.0340504 0.0502345 -0.0561933
-2.71772 0.00187206 0.00722258 0.0182085 -0.034543 0.0506378 -0.0561277
-2.70771 0.00192358 0.00739392 0.0185621 -0.0350369 0.0510328 -0.0560417
-2.6977 0.00197632 0.00756846 0.01892 -0.0355321 0.0514193 -0.0559352
-2.68769 0.00203031 0.00774624 0.0192822 -0.0360282 0.051797 -0.0558078
-2.67768 0.00208556 0.00792729 0.0196488 -0.0365251 0.0521654 -0.0556593
-2.66767 0.0021421 0.00811164 0.0200195 -0.0370227 0.0525243 -0.0554894
-2.65766 0.00219995 0.00829934 0.0203946 -0.0375207 0.0528733 -0.055298
-2.64765 0.00225914 0.00849041 0.0207738 -0.0380189 0.053212 -0.0550847
-2.63764 0.00231969 0.00868488 0.0211572 -0.0385172 0.0535401 -0.0548495
-2.62763 0.00238162 0.00888278 0.0215448 -0.0390153 0.0538573 -0.054592
-2.61762 0.00244496 0.00908416 0.0219365 -0.0395131 0.0541631 -0.0543121
-2.60761 0.00250973 0.00928903 0.0223322 -0.0400102 0.0544573 -0.0540096
-2.5976 0.00257596 0.00949743 0.022732 -0.0405066 0.0547395 -0.0536844
-2.58759 0.00264368 0.0097094 0.0231357 -0.0410019 0.0550094 -0.0533363
-2.57758 0.0027129 0.00992494 0.0235434 -0.041496 0.0552665 -0.0529653
-2.56757 0.00278366 0.0101441 0.0239549 -0.0419887 0.0555106 -0.0525711
-2.55756 0.00285598 0.0103669 0.0243703 -0.0424796 0.0557413 -0.0521537
-2.54755 0.00292988 0.0105934 0.0247894 -0.0429686 0.0559583 -0.051713
-2.53754 0.00300539 0.0108236 0.0252122 -0.0434553 0.0561612 -0.0512489
-2.52753 0.00308254 0.0110575 0.0256386 -0.0439397 0.0563497 -0.0507614
-2.51752 0.00316135 0.0112951 0.0260686 -0.0444213 0.0565235 -0.0502505
-2.50751 0.00324186 0.0115365 0.0265021 -0.0449 0.0566822 -0.049716
-2.4975 0.00332408 0.0117817 0.026939 -0.0453755 0.0568255 -0.0491582
-2.48749 0.00340804 0.0120307 0.0273793 -0.0458476 0.0569531 -0.0485768
-2.47748 0.00349378 0.0122836 0.0278227 -0.0463159 0.0570646 -0.0479721
-2.46747 0.00358131 0.0125403 0.0282694 -0.0467802 0.0571597 -0.0473439
-2.45746 0.00367067 0.0128008 0.0287191 -0.0472403 0.0572382 -0.0466925
-2.44745 0.00376189 0.0130653 0.0291719 -0.0476958 0.0572997 -0.0460179
-2.43744 0.00385498 0.0133336 0.0296275 -0.0481464 0.057344 -0.0453201
-2.42743 0.00394998 0.0136059 0.0300859 -0.048592 0.0573706 -0.0445994
-2.41742 0.00404691 0.0138821 0.030547 -0.0490322 0.0573794 -0.0438559
-2.40741 0.00414581 0.0141623 0.0310106 -0.0494667 0.0573701 -0.0430897
-2.3974 0.00424671 0.0144464 0.0314768 -0.0498953 0.0573424 -0.042301
-2.38739 0.00434962 0.0147345 0.0319452 -0.0503176 0.0572959 -0.0414901
-2.37738 0.00445458 0.0150265 0.032416 -0.0507333 0.0572305 -0.0406572
-2.36737 0.00456161 0.0153226 0.0328888 -0.0511422 0.057146 -0.0398025
-2.35736 0.00467075 0.0156226 0.0333636 -0.051544 0.0570419 -0.0389262
-2.34735 0.00478202 0.0159266 0.0338403 -0.0519383 0.0569183 -0.0380287
-2.33734 0.00489545 0.0162346 0.0343187 -0.0523248 0.0567747 -0.0371103
-2.32733 0.00501107 0.0165466 0.0347986 -0.0527033 0.056611 -0.0361713
-2.31732 0.0051289 0.0168626 0.0352801 -0.0530735 0.0564269 -0.0352121
-2.30731 0.00524898 0.0171826 0.0357628 -0.0534349 0.0562224 -0.034233
-2.2973 0.00537134 0.0175066 0.0362467 -0.0537875 0.0559971 -0.0332345
-2.28729 0.00549599 0.0178345 0.0367315 -0.0541307 0.055751 -0.0322169
-2.27728 0.00562298 0.0181665 0.0372173 -0.0544643 0.0554838 -0.0311807
-2.26727 0.00575232 0.0185024 0.0377037 -0.0547881 0.0551954 -0.0301263
-2.25726 0.00588405 0.0188422 0.0381906 -0.0551016 0.0548857 -0.0290542
-2.24725 0.00601819 0.019186 0.0386779 -0.0554046 0.0545545 -0.0279649
-2.23724 0.00615478 0.0195338 0.0391654 -0.0556969 0.0542017 -0.026859
-2.22723 0.00629383 0.0198854 0.0396529 -0.0559779 0.0538273 -0.0257369
-2.21722 0.00643538 0.0202409 0.0401402 -0.0562476 0.053431 -0.0245993
-2.20721 0.00657945 0.0206003 0.0406272 -0.0565055 0.0530129 -0.0234467
-2.1972 0.00672608 0.0209636 0.0411136 -0.0567514 0.0525729 -0.0222796
-2.18719 0.00687529 0.0213306 0.0415994 -0.0569849 0.0521108 -0.0210988
-2.17718 0.0070271 0.0217015 0.0420842 -0.0572057 0.0516268 -0.0199049
-2.16717 0.00718154 0.0220762 0.0425679 -0.0574137 0.0511208 -0.0186985
-2.15716 0.00733864 0.0224545 0.0430503 -0.0576083 0.0505927 -0.0174802
-2.14715 0.00749843 0.0228366 0.0435312 -0.0577895 0.0500425 -0.0162509
-2.13714 0.00766093 0.0232224 0.0440104 -0.0579568 0.0494704 -0.0150111
-2.12713 0.00782617 0.0236118 0.0444877 -0.0581099 0.0488763 -0.0137617
-2.11712 0.00799417 0.0240048 0.0449629 -0.0582487 0.0482603 -0.0125033
-2.10711 0.00816495 0.0244013 0.0454357 -0.0583728 0.0476224 -0.0112368
-2.0971 0.00833856 0.0248013 0.045906 -0.0584819 0.0469628 -0.00996285
-2.08709 0.008515 0.0252048 0.0463735 -0.0585757 0.0462815 -0.00868235
-2.07708 0.0086943 0.0256117 0.0468379 -0.0586541 0.0455787 -0.00739607
-2.06707 0.00887649 0.026022 0.0472992 -0.0587166 0.0448545 -0.00610483
-2.05706 0.00906159 0.0264355 0.047757 -0.0587632 0.0441091 -0.00480947
-2.04705 0.00924962 0.0268523 0.0482111 -0.0587934 0.0433426 -0.00351086
-2.03704 0.0094406 0.0272723 0.0486613 -0.0588071 0.0425552 -0.00220985
-2.02703 0.00963457 0.0276954 0.0491073 -0.058804 0.0417471 -0.000907322
-2.01702 0.00983154 0.0281216 0.049549 -0.0587838 0.0409186 0.00039583
-2.00701 0.0100315 0.0285508 0.049986 -0.0587464 0.0400698 0.00169871
-1.997 0.0102346 0.0289829 0.0504181 -0.0586915 0.0392011 0.0030004
-1.98699 0.0104406 0.0294178 0.0508451 -0.0586189 0.0383127 0.00429998
-1.97698 0.0106498 0.0298555 0.0512667 -0.0585284 0.037405 0.00559653
-1.96697 0.0108621 0.030296 0.0516827 -0.0584197 0.0364781 0.00688909
-1.95696 0.0110775 0.030739 0.0520929 -0.0582927 0.0355325 0.00817674
